BEDSCode,recType,name,currentCounts_onSitePositiveStudents,currentCounts_onSitePositiveTeachers,currentCounts_onSitePositiveStaff,StreetAddress,City,State,Zip+4,longitude,latitude
342700011334,Public,EPIC HIGH SCHOOL - NORTH,0,0,0,94-25 117TH ST,SOUTH RICHMOND HILL,NY,11419,-73.829409,40.693013
342700011351,Public,ROCKAWAY COLLEGIATE HIGH SCHOOL,0,0,0,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,NY,11694,-73.825317,40.586012
342700011400,Public,AUGUST MARTIN HIGH SCHOOL,0,0,0,156-10 BAISLEY BLVD,JAMAICA,NY,11434,-73.782684,40.673949
342700011475,Public,RICHMOND HILL HIGH SCHOOL,0,0,0,89-30 114TH ST,RICHMOND HILL,NY,11418,-73.833815,40.695171
342700011480,Public,JOHN ADAMS HIGH SCHOOL,0,0,0,101-01 ROCKAWAY BLVD,OZONE PARK,NY,11417,-73.838616,40.680065
342700011480,Public,JOHN ADAMS HIGH SCHOOL,0,0,0,101-01 ROCKAWAY BLVD,OZONE PARK,NY,11417,-73.838616,40.680065
342700011650,Public,"HIGH SCHOOL-CONSTRUCTION, TRADES, ENGINEERING",0,0,0,94-06 104TH ST,OZONE PARK,NY,11416,-73.841475,40.689177
342700125597,Non-Public,DIVINE MERCY CATHOLIC ACADEMY,0,0,0,101-60 92ND ST,OZONE PARK,NY,114162205,-73.848179,40.682178
342700125904,Non-Public,,,,,125-18 ROCKAWAY BLVD,SOUTH OZONE PARK,NY,114202826,-73.8119929,40.6749759
342700125920,Non-Public,SAINT ELIZABETH CATHOLIC ACADEMY,0,0,0,94-01 85TH ST,OZONE PARK,NY,114161238,-73.8561126,40.6856649
342700125924,Non-Public,SAINT FRANCIS DE SALES CATHOLIC ACADEMY,0,0,0,219 BEACH 129TH ST,BELLE HARBOR,NY,116941621,-73.8487522,40.5766337
342700125928,Non-Public,HOLY CHILD JESUS CATHOLIC ACADEMY,0,0,0,111-02 86TH AVE,RICHMOND HILL,NY,11418,-73.8373116,40.6986497
342700125947,Non-Public,,,,,104-06 101ST AVE,OZONE PARK,NY,114162701,-73.8385482,40.6859738
342700125965,Non-Public,,,,,158-20 101ST ST,HOWARD BEACH,NY,114143200,-73.8330352,40.6612215
342700125970,Non-Public,OUR LADY OF PERPETUAL HELP CATHOLIC ACADEMY,0,0,0,111-10 115TH ST,SOUTH OZONE PARK,NY,114201115,-73.8248729,40.6790213
342700125990,Non-Public,SAINT ROSE OF LIMA CATHOLIC ACADEMY,0,0,0,154 BEACH 84TH ST,ROCKAWAY BEACH,NY,116931885,-73.8091438,40.5867442
342700126000,Non-Public,SAINT THOMAS THE APOSTLE CATHOLIC ACADEMY,0,0,0,87-49 87TH ST,WOODHAVEN,NY,114212031,-73.8564708,40.6914686
342700127164,Non-Public,SAINT HELEN CATHOLIC ACADEMY,0,0,0,83-09 157TH AVE,HOWARD BEACH,NY,114142625,-73.8497733,40.6614821
342700207577,Non-Public,YESHIVA OF FAR ROCKAWAY,0,0,0,802 HICKSVILLE RD,FAR ROCKAWAY,NY,116915298,-73.7438622,40.6003565
342700226057,Non-Public,,,,,2716 HEALY AVE,FAR ROCKAWAY,NY,11691,-73.765856,40.6045947
342700226097,Non-Public,MESIVTA SHAAREI CHAIM,0,0,0,716 BEACH 9TH ST,FAR ROCKAWAY,NY,11691,-73.7451299,40.6022612
342700226221,Non-Public,BAIS YAAKOV ATERES MIRIAM,0,0,0,1214 HEYSON RD,FAR ROCKAWAY,NY,11691,-73.7467744,40.5963817
342700226439,Non-Public,CONGREGATION YMH,0,0,0,29-20 HEALY AVE,FAR ROCKAWAY,NY,11691,-73.7670513,40.6042582
342700226483,Non-Public,TORAH ACADEMY FOR GIRLS HIGH SCHOOL ,0,0,0,636 LANETT AVE,FAR ROCKAWAY,NY,116910419,-73.7423154,40.5996448
342700227891,Non-Public,,,,,257 BEACH 17 ST,FAR ROCKAWAY,NY,11691,-73.751601,40.5968836
342700227924,Non-Public,TORAH ACADEMY FOR GIRLS-ELEMENTARY,0,0,0,444 BEACH 6TH ST,FAR ROCKAWAY,NY,116915633,-73.739969,40.5992504
342700228139,Non-Public,SHAAR HATORAH HIGH SCHOOL,0,0,0,117-06 84TH AVE,RICHMOND HILL,NY,114181419,-73.834282,40.703792
342700228636,Non-Public,BNOS BAIS YAAKOV OF FAR ROCKAWAY,0,0,0,613 BEACH 9TH ST,FAR ROCKAWAY,NY,116915233,-73.7453126,40.601343
342700228893,Non-Public,TALMUD TORAH SIACH YITZCHOK,0,0,0,1045 BEACH 9TH ST,FAR ROCKAWAY,NY,116914001,-73.7461078,40.6048117
342700229329,Non-Public,MERCAZ HATORAH OF BELLE HARBOR,0,0,0,505 BEACH 129TH ST,BELLE HARBOR,NY,11694,-73.8506,40.579968
342700626394,Non-Public,AL-IHSAN ACADEMY,0,0,0,134-02 ROCKAWAY BLVD,JAMAICA,NY,11420,-73.80436,40.674361
342700629235,Non-Public,AL-IHSAN ACADEMY,0,0,0,PO BOX 200215,JAMAICA,NY,114209892,-73.7977018,40.7073681
342700805995,Non-Public,,,,,86-20 114TH ST,RICHMOND HILL,NY,114181730,-73.8354469,40.6987847
342700806026,Non-Public,WORLD HARVEST DELIVERANCE CENTER CHRISTIAN ACADEMY,0,0,0,1521 CENTRAL AVE,FAR ROCKAWAY,NY,11691,-73.7514127,40.6052934
342700809426,Non-Public,CHURCH OF GOD CHRISTIAN ACADEMY,0,0,0,1332 CENTRAL AVE,FAR ROCKAWAY,NY,116913909,-73.750199,40.6069088
342700860869,Charter,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,0,0,0,611 BEACH 19TH ST,FAR ROCKAWAY,NY,11691,-73.752565,40.600659
342700860990,Charter,CHALLENGE PREPARATORY CHARTER SCHOOL,0,0,0,710 HARTMAN LANE,FAR ROCKAWAY,NY,11691,-73.764065,40.600137
342700861052,Charter,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES IV,0,0,0,205 E 42ND ST,NEW YORK,NY,10017,-73.825317,40.586012
342700861054,Charter,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE IV,0,0,0,156-10 BAISLEY BLVD,JAMAICA,NY,11434,-73.782684,40.673949
342700861090,Charter,SUCCESS ACADEMY CHARTER SCHOOL-FAR ROCKAWAY,0,0,0,10-45 NAMEOKE ST-3RD FL,FAR ROCKAWAY,NY,11691,-73.749891,40.604019
342700861099,Charter,SUCCESS ACADEMY CHARTER SCHOOL-SOUTH JAMAICA,0,0,0,120-27 141ST ST,JAMAICA,NY,11436,-73.799756,40.675626
342700861118,Charter,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL 2,0,0,0,135-25 79TH ST,HOWARD BEACH,NY,11414,-73.856042,40.671281
342700861147,Charter,NEW DAWN CHARTER HIGH SCHOOL II,0,0,0,89-25 161ST ST,JAMAICA,NY,11432,-73.799059,40.706041
342800010008,Public,JHS 8 RICHARD S GROSSLEY,0,0,0,108-35 167TH ST,JAMAICA,NY,11433,-73.786403,40.69691
342800010040,Public,PS 40 SAMUEL HUNTINGTON,0,0,0,109-20 UNION HALL ST,JAMAICA,NY,11433,-73.790975,40.693559
342800010048,Public,PS 48 WILLIAM WORDSWORTH,0,0,0,108-29 155TH ST,JAMAICA,NY,114331914,-73.796358,40.693736
342800010050,Public,PS 50 TALFOURD LAWN ELEMENTARY SCHOOL,0,0,0,143-26 101ST AVE,JAMAICA,NY,114354632,-73.806842,40.694868
342800010054,Public,PS 54 HILLSIDE,0,0,0,86-02 127TH ST,RICHMOND HILL,NY,114182629,-73.824629,40.702656
342800010055,Public,PS 55 MAURE,0,0,0,131-10 97TH AVE,RICHMOND HILL,NY,114181600,-73.816156,40.69361
342800010072,Public,CATHERINE,0,0,0,133-25 GUY R BREWER BLVD,JAMAICA,NY,114342941,-73.775643,40.675014
342800010080,Public,PS 80 THURGOOD MARSHALL MAGNET SCHOOL OF MULTIMEDIA (THE),0,0,0,171-05 137TH AVE,JAMAICA,NY,11434,-73.769119,40.673483
342800010082,Public,PS 82 HAMMOND,0,0,0,88-02 144TH ST,JAMAICA,NY,114353234,-73.8122,40.703897
342800010086,Public,PS 86,0,0,0,87-41 PARSONS BLVD,JAMAICA,NY,114323315,-73.803001,40.709461
342800010099,Public,PS 99 KEW GARDENS,0,0,0,82-37 KEW GARDENS RD,KEW GARDENS,NY,114151618,-73.827722,40.711502
342800010101,Public,PS 101 SCHOOL IN THE GARDENS,0,0,0,2 RUSSELL PL,FOREST HILLS,NY,113755245,-73.8434,40.715543
342800010117,Public,PS 117 J KELD/BRIARWOOD SCHOOL,0,0,0,85-15 143RD ST,JAMAICA,NY,11435,-73.812968,40.710428
342800010121,Public,PS 121,0,0,0,126-10 109TH AVE,SOUTH OZONE PARK,NY,114201525,-73.81533,40.683585
342800010139,Public,PS 139 REGO PARK,0,0,0,93-06 63RD DR,REGO PARK,NY,113742825,-73.862561,40.728012
342800010140,Public,PS 140 EDWARD K ELLINGTON,0,0,0,116-01 166TH ST,JAMAICA,NY,11434,-73.781255,40.687486
342800010144,Public,PS 144 COL JEROMUS REMSEN,0,0,0,69-20 JUNO ST,FOREST HILLS,NY,113755812,-73.852398,40.71489
342800010157,Public,JHS 157 STEPHEN A HALSEY,0,0,0,63-55 102ND ST,REGO PARK,NY,11374,-73.852879,40.732348
342800010160,Public,PS 160 WALTER FRANCIS BISHOP,0,0,0,109-59 INWOOD ST,JAMAICA,NY,114355625,-73.799685,40.688373
342800010161,Public,PS 161 ARTHUR ASHE SCHOOL,0,0,0,101-33 124TH ST,JAMAICA,NY,11419,-73.82108,40.690439
342800010174,Public,PS 174 WILLIAM SIDNEY MOUNT,1,0,1,65-10 DIETERLE CRESCENT,REGO PARK,NY,11374,-73.861462,40.720583
342800010175,Public,PS 175 LYNN GROSS DISCOVERY SCHOOL (THE),0,0,0,64-35 102ND ST,REGO PARK,NY,113743658,-73.85221,40.731016
342800010182,Public,PS 182 SAMANTHA SMITH,0,0,0,153-27 88TH AVE,JAMAICA,NY,11432,-73.803183,40.70675
342800010190,Public,JHS 190 RUSSELL SAGE,0,0,0,68-17 AUSTIN ST,FOREST HILLS,NY,113754237,-73.8517,40.723478
342800010196,Public,PS 196 GRAND CENTRAL PARKWAY,0,0,0,71-25 113TH ST,FOREST HILLS,NY,113754653,-73.837379,40.722792
342800010206,Public,PS 206 HORACE HARDING SCHOOL (THE),0,0,0,61-02 98TH ST,REGO PARK,NY,113741342,-73.861004,40.73404
342800010206,Public,PS 206 HORACE HARDING SCHOOL (THE),0,0,0,61-02 98TH ST,REGO PARK,NY,113741342,-73.861004,40.73404
342800010217,Public,JHS 217 ROBERT A VAN WYCK,0,0,0,85-05 144TH ST,JAMAICA,NY,114353103,-73.811461,40.710384
342800010220,Public,PS 220 EDWARD MANDEL,0,0,0,62-10 108TH ST,FOREST HILLS,NY,113751132,-73.852621,40.736314
342800010287,Public,EMERSON SCHOOL (THE),0,0,0,108-35 167TH ST,JAMAICA,NY,11433,-73.786403,40.69691
342800010303,Public,ACADEMY FOR EXCELLENCE THROUGH THE ARTS (THE),0,0,0,108-55 69TH ST,FOREST HILLS,NY,11375,-73.844032,40.725787
342800010312,Public,JAMAICA CHILDREN'S SCHOOL,0,0,0,109-20 UNION HALL ST,JAMAICA,NY,11433,-73.790975,40.693559
342800010332,Public,REDWOOD MIDDLE SCHOOL,0,0,0,133-25 GUY R BREWER BLVD,JAMAICA,NY,11434,-73.775643,40.675014
342800010349,Public,QUEENS SCHOOL FOR LEADERSHIP AND EXCELLENCE (THE),0,0,0,88-06 164TH ST,JAMAICA,NY,11432,-73.797981,40.708698
342800010354,Public,JERMAINE L GREEN STEM INSTITUTE IN QUEENS (THE),0,0,0,126-10 BEDELL ST,JAMAICA,NY,11434,-73.774668,40.679843
342800010358,Public,MS 358,0,0,0,88-06 164TH ST,JAMAICA,NY,11432,-73.797981,40.708698
342800011167,Public,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,0,0,0,91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,-73.855543,40.708431
342800011284,Public,YORK EARLY COLLEGE ACADEMY,0,0,0,108-35 167TH ST,JAMAICA,NY,11433,-73.786403,40.69691
342800011310,Public,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,0,0,0,167-01 GOTHIC DR,JAMAICA,NY,11432,-73.798658,40.714551
342800011325,Public,HILLSIDE ARTS,0,0,0,167-01 GOTHIC DR,JAMAICA,NY,11432,-73.798658,40.714551
342800011328,Public,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,0,0,0,167-01 GOTHIC DR,JAMAICA,NY,11432,-73.798658,40.714551
342800011338,Public,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,0,0,0,162-02 HILLSIDE AVE,JAMAICA,NY,11432,-73.799532,40.708204
342800011350,Public,JAMAICA GATEWAY TO THE SCIENCES,0,0,0,167-01 GOTHIC DR,JAMAICA,NY,11432,-73.798658,40.714551
342800011440,Public,FOREST HILLS HIGH SCHOOL,0,0,0,67-01 110TH ST,FOREST HILLS,NY,11375,-73.843972,40.730017
342800011505,Public,HILLCREST HIGH SCHOOL,0,0,0,160-05 HIGHLAND AVE,JAMAICA,NY,11432,-73.803001,40.709461
342800011620,Public,THOMAS A EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,0,0,0,165-65 84TH AVE,JAMAICA,NY,11432,-73.799692,40.716071
342800011680,Public,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,0,0,0,160-20 GOETHALS AVE,JAMAICA,NY,11432,-73.805923,40.718027
342800011686,Public,QUEENS METROPOLITAN HIGH SCHOOL,0,0,0,91-30 METROPOLITAN AVE,FOREST HILLS,NY,11375,-73.855543,40.708431
342800011687,Public,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,0,0,0,94-50 159TH ST,JAMAICA,NY,11433,-73.798364,40.700884
342800011690,Public,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,0,0,0,116-25 GUY R BREWER BLVD,JAMAICA,NY,11434,-73.783438,40.685838
342800011896,Public,YOUNG WOMEN'S LEADERSHIP SCHOOL-QUEENS,0,0,0,150-91 87TH RD,JAMAICA,NY,11432,-73.804166,40.708409
342800125960,Non-Public,SAINT NICHOLAS OF TOLENTINE CATHOLIC ACADEMY,0,0,0,80-22 PARSONS BLVD,JAMAICA,NY,114321096,-73.8091438,40.7188921
342800125971,Non-Public,OUR LADY QUEEN OF MARTYRS CATHOLIC ACADEMY,0,0,0,72-55 AUSTIN ST,FOREST HILLS,NY,113755360,-73.840638,40.718919
342800127163,Non-Public,OUR LADY OF MERCY CATHOLIC ACADEMY,0,0,0,70-25 KESSEL ST,FOREST HILLS,NY,113755843,-73.8503553,40.7139996
342800225317,Non-Public,TIEFERES TORAH INSTITUTE,0,0,0,122-31 METROPOLITAN AVE,KEW GARDENS,NY,114152101,-73.8278057,40.7053167
342800225513,Non-Public,BNOS MALKA ACADEMY,0,0,0,71-02 113TH ST,FOREST HILLS,NY,11375,-73.8382765,40.7228388
342800225720,Non-Public,,,,,4405 13TH AVE,BROOKLYN,NY,11219,-73.9891074,40.6375105
342800226480,Non-Public,BAIS YAAKOV ACADEMY FOR GIRLS,0,0,0,124-50 METROPOLITAN AVE,KEW GARDENS,NY,114152700,-73.8269115,40.7044316
342800227222,Non-Public,YESHIVA TIFERETH MOSHE,0,0,0,83-06 ABINGDON RD,KEW GARDENS,NY,114151714,-73.8342043,40.7073188
342800227500,Non-Public,,,,,82-52 ABINGTON RD,KEW GARDENS,NY,11415,-73.834315,40.708092
342800227503,Non-Public,EZRA ACADEMY,0,0,0,119-45 UNION TPKE,FOREST HILLS,NY,113756144,-73.832397,40.7140624
342800228920,Non-Public,,,,,86-06 135TH ST,RICHMOND HILL,NY,11418,-73.8207691,40.705559
342800229507,Non-Public,MESIVTA YESODEI YESHURUN,2,0,0,141-51 71ST AVE,FLUSHING,NY,113673130,-73.8231133,40.7279979
342800229850,Non-Public,,,,,75-24 GRAND CENTRAL PKWY,FOREST HILLS,NY,113755557,-73.8347845,40.7188646
342800229926,Non-Public,,,,,60-05 WOODHAVEN BLVD,ELMHURST,NY,113735537,-73.8708995,40.7311464
342800449789,Non-Public,,,,,88-28 163RD ST,JAMAICA,NY,11432,-73.7990297,40.7078229
342800626153,Non-Public,RISING STARS ISLAMIC SCHOOL,0,0,0,166-26 89TH AVE,JAMAICA,NY,11432,-73.794282,40.708152
342800629258,Non-Public,AL-IMAN SCHOOL,0,0,0,8989 VAN WYCK EXPY,JAMAICA,NY,114354129,-73.8151033,40.7009511
342800806166,Non-Public,ALLEN CHRISTIAN SCHOOL,0,0,0,114-32 MERRICK BLVD,JAMAICA,NY,11434,-73.7789037,40.6907672
342800860824,Charter,GROWING UP GREEN CHARTER SCHOOL II,0,0,0,84-35 152ND ST,JAMAICA,NY,11432,-73.807561,40.713084
342800860969,Charter,ROCHDALE EARLY ADVANTAGE CHARTER SCHOOL,0,0,0,122-05 SMITH ST,JAMAICA,NY,11434,-73.778613,40.680016
342800996069,Non-Public,TIEGERMAN HIGH SCHOOL,0,0,0,100 GLEN COVE AVE,GLEN COVE,NY,11542,-73.6362362,40.8584429
342800997832,Non-Public,FOREST HILLS MONTESSORI SCHOOL,0,0,0,67-04 AUSTIN ST,FOREST HILLS,NY,113753556,-73.8555955,40.7238529
342800998861,Non-Public,IDEAL MONTESSORI SCHOOL,0,0,0,87-41 165TH ST,JAMAICA,NY,11432,-73.7977777,40.7096366
342800999245,Non-Public,SCO FAMILY OF SERVICES/THERESA PAPLIN SCHOOL,0,0,0,85-70 148TH ST,BRIARWOOD,NY,114353001,-73.8112117,40.7091145
342800999761,Non-Public,KEW FOREST SCHOOL (THE),0,0,0,119-17 UNION TPKE,FOREST HILLS,NY,11375,-73.8333142,40.7135585
342900010015,Public,PS 15 JACKIE ROBINSON,0,0,0,121-15 LUCAS ST,SPRINGFIELD GARDENS,NY,114131045,-73.756546,40.68605
342900010033,Public,PS 33 EDWARD M FUNK,0,0,0,91-37 222ND ST,QUEENS VILLAGE,NY,114281499,-73.734102,40.727172
342900010034,Public,PS 34 JOHN HARVARD,0,0,0,104-12 SPRINGFIELD BLVD,QUEENS VILLAGE,NY,114282094,-73.737702,40.710986
342900010035,Public,PS 35 NATHANIEL WOODHULL,0,0,0,191-02 90TH AVE,HOLLIS,NY,114231992,-73.768894,40.713438
342900010036,Public,PS 36 SAINT ALBANS SCHOOL,0,0,0,187-01 FOCH BLVD,SAINT ALBANS,NY,114124015,-73.764081,40.691306
342900010037,Public,CYNTHIA JENKINS SCHOOL,0,0,0,179-37 137TH AVE,JAMAICA,NY,11434,-73.758778,40.676201
342900010038,Public,PS 38 ROSEDALE,0,0,0,135-21 241ST ST,ROSEDALE,NY,114221796,-73.733774,40.67115
342900010052,Public,PS 52,0,0,0,178-37 146TH TERRACE,JAMAICA,NY,11434,-73.767161,40.661427
342900010059,Public,IS 59 SPRINGFIELD GARDENS,0,0,0,132-55 RIDGEDALE ST,SPRINGFIELD GARDENS,NY,114131500,-73.752772,40.681881
342900010095,Public,PS 95 EASTWOOD,0,0,0,179-01 90TH AVE,JAMAICA,NY,114324739,-73.783283,40.711295
342900010109,Public,JEAN NUZZI INTERMEDIATE SCHOOL,0,0,0,213-10 92ND AVE,QUEENS VILLAGE,NY,114281399,-73.746375,40.720074
342900010116,Public,PS/IS 116 WILLIAM C HUGHLEY,0,0,0,107-25 WREN PL,JAMAICA,NY,114332597,-73.781839,40.70084
342900010118,Public,PS 118 LORRAINE HANSBERRY,0,0,0,190-20 109TH RD,HOLLIS,NY,114231604,-73.765237,40.703182
342900010131,Public,PS 131 ABIGAIL ADAMS,0,0,0,170-45 84TH AVE,JAMAICA,NY,114322197,-73.794061,40.71715
342900010132,Public,PS 132 RALPH BUNCHE,0,0,0,132-15 218TH ST,SPRINGFIELD GARDENS,NY,114131599,-73.7493,40.681948
342900010134,Public,PS 134 HOLLIS,0,0,0,203-02 109TH AVE,HOLLIS,NY,114231496,-73.754747,40.707535
342900010135,Public,BELLAIRE SCHOOL (THE),0,0,0,207-11 89TH AVE,QUEENS VILLAGE,NY,114272205,-73.757591,40.720864
342900010136,Public,PS 136 ROY WILKINS,0,0,0,201-15 115TH AVE,SAINT ALBANS,NY,114122899,-73.752694,40.69894
342900010138,Public,PS/MS 138 SUNRISE,0,0,0,251-11 WELLER AVE,ROSEDALE,NY,114222500,-73.734342,40.659876
342900010147,Public,PS/MS 147 RONALD MCNAIR,0,0,0,218-01 116TH AVE,CAMBRIA HEIGHTS,NY,114111198,-73.74014,40.698028
342900010156,Public,PS 156 LAURELTON,0,0,0,229-02 137TH AVE,SPRINGFIELD GARDENS,NY,114132598,-73.743327,40.672259
342900010176,Public,PS 176 CAMBRIA HEIGHTS,0,0,0,120-45 235TH ST,CAMBRIA HEIGHTS,NY,11411,-73.729226,40.684987
342900010181,Public,PS 181 BROOKFIELD,0,0,0,148-15 230TH ST,SPRINGFIELD GARDENS,NY,114134299,-73.752948,40.655674
342900010192,Public,IS 192 LINDEN (THE),0,0,0,109-89 204TH ST,SAINT ALBANS,NY,114121399,-73.752885,40.705989
342900010195,Public,PS 195 WILLIAM HABERLE,0,0,0,253-50 149TH AVE,ROSEDALE,NY,114222897,-73.735618,40.652641
342900010208,Public,PS/IS 208,0,0,0,74-30 COMMONWLTH BLVD,BELLEROSE,NY,11426,-73.727632,40.744276
342900010238,Public,IS 238 SUSAN B ANTHONY ACADEMY,0,0,0,88-15 182ND ST,HOLLIS,NY,114231797,-73.779653,40.712743
342900010251,Public,PS 251,0,0,0,144-51 ARTHUR ST,SPRINGFIELD GARDENS,NY,114133399,-73.759396,40.664809
342900010268,Public,PS/IS 268,0,0,0,92-07 175TH ST,JAMAICA,NY,11433,-73.78521,40.707648
342900010270,Public,GORDON PARKS SCHOOL (THE),0,0,0,233-15 MERRICK BLVD,ROSEDALE,NY,11422,-73.736232,40.67507
342900010289,Public,QUEENS UNITED MIDDLE SCHOOL,0,0,0,229-02 137TH AVE,SPRINGFIELD GARDENS,NY,11413,-73.743327,40.672259
342900010295,Public,PS/IS 295,0,0,0,222-14 JAMAICA AVE,QUEENS VILLAGE,NY,11428,-73.731398,40.720617
342900010355,Public,COLLABORATIVE ARTS MIDDLE SCHOOL,0,0,0,145-00 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.759396,40.664809
342900010356,Public,COMMUNITY VOICES MIDDLE SCHOOL,0,0,0,145-00 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.759396,40.664809
342900010360,Public,PS 360,0,0,0,199-10 112TH AVE,SAINT ALBANS,NY,11412,-73.756259,40.702329
342900011243,Public,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,0,0,0,207-01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,-73.74633,40.698786
342900011248,Public,QUEENS PREPARATORY ACADEMY,0,0,0,143-10 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.757744,40.66903
342900011259,Public,PATHWAYS COLLEGE PREPARATORY SCHOOL:  A COLLEGE BOARD SCHOOL,0,0,0,109-89 204TH ST,SAINT ALBANS,NY,11412,-73.752885,40.705989
342900011265,Public,EXCELSIOR PREPARATORTY HIGH SCHOOL,0,0,0,143-10 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.757744,40.66903
342900011272,Public,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,0,0,0,143-10 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.757744,40.66903
342900011283,Public,PREPARATORY ACADEMY FOR WRITERS:  A COLLEGE BOARD SCHOOL,0,0,0,143-10 SPRINGFIELD BLVD,SPRINGFIELD GARDENS,NY,11413,-73.757744,40.66903
342900011313,Public,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY,0,0,0,207-01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,-73.74633,40.698786
342900011326,Public,CAMBRIA HEIGHTS ACADEMY,0,0,0,188-04 91ST AVE,HOLLIS,NY,11423,-73.771196,40.711857
342900011327,Public,EAGLE ACADEMY FOR YOUNG MEN III,0,0,0,171-10 LINDEN BLVD,JAMAICA,NY,11434,-73.778924,40.69172
342900011492,Public,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",0,0,0,207-01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,-73.74633,40.698786
342900011498,Public,HUMANITIES AND ARTS MAGNET HIGH SCHOOL,0,0,0,207-01 116TH AVE,CAMBRIA HEIGHTS,NY,11411,-73.74633,40.698786
342900125916,Non-Public,SAINT CLARE CATHOLIC ACADEMY,0,0,0,137-25 BROOKVILLE BLVD,ROSEDALE,NY,114221722,-73.7362473,40.6689463
342900125933,Non-Public,IMMACULATE CONCEPTION CATHOLIC ACADEMY,0,0,0,179-14 DALNY RD,JAMAICA,NY,114323040,-73.7848786,40.7159462
342900125934,Non-Public,INCARNATION CATHOLIC ACADEMY,0,0,0,89-15 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,114272245,-73.7575658,40.7191082
342900125935,Non-Public,SS JOACHIM & ANNE SCHOOL,0,0,0,218-19 105TH AVE,QUEENS VILLAGE,NY,114291223,-73.7388677,40.7122152
342900125944,Non-Public,MARY LOUIS ACADEMY (THE),0,0,0,176-21 WEXFORD TER,JAMAICA,NY,114322926,-73.7873434,40.7130789
342900125956,Non-Public,ARCHBISHOP MOLLOY HIGH SCHOOL,0,0,0,83-53 MANTON ST,JAMAICA,NY,114351697,-73.8197713,40.7111434
342900125993,Non-Public,SACRED HEART CATHOLIC ACADEMY,0,0,0,115-50 221ST ST,CAMBRIA HEIGHTS,NY,11411,-73.7375805,40.6987526
342900226050,Non-Public,YESHIVA RABBI LEIB KOVNER TIFERETH ISRAEL INC,0,0,0,80-11 210TH ST,JAMAICA,NY,114271010,-73.7603371,40.7329402
342900226848,Non-Public,YESHIVA UNIVERSITY HIGH SCHOOL FOR GIRLS,0,0,0,86-86 PALO ALTO ST,JAMAICA,NY,114231204,-73.7731126,40.7187306
342900305779,Non-Public,,,,,248-01 FRANCIS LEWIS BLVD,ROSEDALE,NY,114222252,-73.7332123,40.663346
342900435844,Non-Public,,,,,137-01 228TH ST,LAURELTON,NY,11413,-73.7440493,40.6730774
342900626081,Non-Public,WELLSPRING SCHOOLS (THE),0,0,0,90-20 191ST ST,HOLLIS,NY,11423,-73.7696026,40.7132376
342900809188,Non-Public,,,,,215-32 JAMAICA AVE,QUEENS VILLAGE,NY,114281716,-73.7391475,40.7170709
342900809750,Non-Public,WORD CHRISTIAN ACADEMY,0,0,0,230-01 LINDEN BLVD,CAMBRIA HEIGHTS,NY,114111851,-73.731054,40.6924769
342900809825,Non-Public,TRUE DELIVERANCE CHRISTIAN SCHOOL,0,0,0,188-15 TURIN DR,SAINT ALBANS,NY,114123018,-73.7642876,40.6935288
342900860821,Charter,,,,,136-25 218TH ST,SPRINGFIELD GARDENS,NY,114132226,-73.753009,40.676318
342900860974,Charter,RIVERTON STREET CHARTER SCHOOL,0,0,0,118-34 RIVERTON ST,SAINT ALBANS,NY,114124024,-73.763282,40.689012
342900861077,Charter,SUCCESS ACADEMY CHARTER SCHOOL - ROSEDALE,0,0,0,147-65 249TH ST,ROSEDALE,NY,11422,-73.738793,40.655811
